DIST,LAN_1,LAN_2,f1_1,f1_2,f1_3,f1_4,f1_avg,eval_loss_1,eval_loss_2,eval_loss_3,eval_loss_4,eval_loss_avg,prec_1,prec_2,prec_3,prec_4,prec_avg,rec_1,rec_2,rec_3,rec_4,rec_avg
0.0,Fr,Fr,0.866817155756207,0.855838806634754,0.846486846486846,0.858048449173647,0.8567978145128634,0.2373004498232392,0.2302605080890508,0.262338341266778,0.2228937297141258,0.6806331302010358,0.858100558659217,0.84557853057633,0.83802197802197,0.85111161015046,0.8482031693519942,0.875712656784492,0.86635113815641,0.855124467369365,0.865099292398995,0.8655718886773155
0.0,Cz,Cz,0.881421713818813,0.880938063740228,0.882037804508238,0.881679389312977,0.881519242845064,0.1472480335921057,0.137249883400121,0.1429431641823065,0.1463899395724828,0.6091452843367238,0.874366767983789,0.877420642842882,0.87242551489702,0.875873079225703,0.8750215012373486,0.888591433278418,0.88448379955725,0.891864268192968,0.887563195146612,0.8881256740438119
0.0,Hng,Hng,0.890467366687255,0.898859951887877,0.8950321330205,0.895287415846711,0.8949117168605858,0.11854875682276,0.115778190242848,0.1222496340401085,0.1237970576479488,0.5911488621277043,0.87978030919446,0.89595496246872,0.886441705395029,0.886018860188601,0.8870489593117026,0.90141725719049,0.901783840503672,0.90379068809229,0.904751936361733,0.9029359305370463
0.0,Swd,Swd,0.967868723592414,0.957545769421078,0.963179998046684,0.967213114754098,0.9639519014535685,0.0339076091244214,0.037877128810569,0.0394112021809214,0.04010736794398027,0.5283565448123306,0.968154118340868,0.954052455137053,0.95989877360327,0.963597009051554,0.9614255890331862,0.967583497053045,0.961064759634485,0.966483731869854,0.970856463124504,0.966497112920472
0.0,Swd,Nor,0.766676549066113,0.73392660733926,0.739174836601307,0.749756572541382,0.7473836413870155,0.485972907814673,0.571509285812471,0.575051509198063,0.57389074638092,0.9087287908484141,0.760290082320658,0.720172684458398,0.72787610619469,0.739531310026892,0.7369675457501595,0.773171217859278,0.748216106014271,0.750829875518672,0.760268562401263,0.758121440448371
0.0,Nor,Swd,0.854678032248125,0.846509756588211,0.862776339374626,0.791919984310649,0.8389710281304028,0.164261935733503,0.1468930335840026,0.155268582088289,0.1580686237501251,0.6193997853929792,0.8954163976759,0.857375713121434,0.876923076923076,0.783469150174621,0.8532960844737577,0.817485265225933,0.835915772745331,0.84907879263034,0.800555114988104,0.825758736397427
0.0,Nor,Nor,0.900266350991417,0.90562980963953,0.905555555555555,0.903927137400842,0.9038447133968359,0.129409810747326,0.1190106886555987,0.1237165597598112,0.1212884239191648,0.5936036986065756,0.891210937,0.89961778314222,0.898163265306122,0.896638818729356,0.8964077010444246,0.90950767390871,0.911722731906218,0.913070539419087,0.911334913112164,0.9114089645865446
0.0,Rus,Rus,0.876491053677932,0.887509312143034,0.873972266535771,0.875233703103577,0.8783015838650785,0.1864316403880024,0.1816202482482431,0.1884383974731309,0.200996290856836,0.6439665821794923,0.868077775043071,0.880512441488051,0.870021988761299,0.869489846458642,0.8720255129377658,0.88506900878293,0.894618272841051,0.877958579881656,0.881053952321204,0.8846749534567102
0.0,Rom,Rom,0.909045226130653,0.912880258899676,0.918754745634016,0.909803921568627,0.912621038058243,0.183419054623872,0.1667335769210771,0.1565098743899419,0.1982122723113181,0.634535300331283,0.9006721433905,0.907359752959341,0.912289519979894,0.901479067435447,0.9054501209412955,0.917575450164849,0.918468351133107,0.92531226102472,0.918283963227783,0.9199100063876148
0.0,Alb,Alb,0.948937344741926,0.93825799338478,0.93916609706083,0.945957152729785,0.9430796469793303,0.086780366818054,0.1045487668663656,0.1049355154439201,0.0953546163204897,0.5717676246456159,0.942434210526315,0.935421819181093,0.935967302452316,0.945565073224647,0.9398471013460927,0.955530850472484,0.94111141830246,0.94238683127572,0.946349557522123,0.9463446643931968
0.0,It,It,0.896804046056171,0.886719160104986,0.894216614090431,0.889594580290039,0.8918336001354067,0.146183046977967,0.1556567030412553,0.158227023726248,0.1666404847531172,0.6177626388643331,0.892673521850899,0.884027632405275,0.885648823161841,0.884073216915632,0.8866057985834118,0.90097297297297,0.889427127211457,0.90295179443618,0.895185342991052,0.8971343094029147
0.0,It,Prt,0.782336578581363,0.796328569768792,0.76172910662824,0.7,0.7600985637445987,0.445893583465105,0.4404197336642395,0.50791152127791,0.48322069698927,0.8592564504330713,0.758256571556953,0.774638336347197,0.743474347434743,0.727331052181351,0.750925076880061,0.80799616949964,0.81926846760698,0.780902859844008,0.7957416939635,0.800977297728532
