DIST,LAN_1,LAN_2,f1_1,f1_2,f1_3,f1_4,f1_avg,eval_loss_1,eval_loss_2,eval_loss_3,eval_loss_4,eval_loss_avg,prec_1,prec_2,prec_3,prec_4,prec_avg,rec_1,rec_2,rec_3,rec_4,rec_avg
0.0,Ltv,Lit,0.77189584678287,0.752370689655172,0.776769112982609,0.769415619879847,0.7676128173251244,0.346939828893401,0.332656693608202,0.3315740731083503,0.3300125331130368,0.752131608778697,0.745118404653095,0.716249487074271,0.750739957716701,0.73929471032745,0.7378506399428792,0.800669642857142,0.792328642759872,0.804668026285973,0.802095194716465,0.799940376654863
0.0,Tat,Trk,0.6611641119091,0.702919787257136,0.679199648197009,0.707735161774159,0.687754677284351,0.4972604633486029,0.48737575876321,0.536767013873817,0.4770829991020476,0.8777776190811168,0.640897755610972,0.697093649085037,0.668180834955656,0.68683718028696,0.6732523549846563,0.682754040292229,0.708844133099824,0.690587972278113,0.729944751381215,0.7030327242628451
0.0,Ltv,Cz,0.786390175156029,0.795802098950524,0.77771047849788,0.758285374082159,0.779547031671648,0.2728185342895872,0.260131572852809,0.289756579638869,0.31721408402917,0.7199472994894066,0.776077885952712,0.782890855457227,0.768402154398563,0.744253992987923,0.7679062221991062,0.796980208120791,0.809146341463414,0.787247087676272,0.772855987055016,0.7915574060788733
0.0,Ltv,Rus,0.3907509546033093,0.396687283782367,0.4752088532060323,0.4003408969851922,0.4157469971442252,1.142378581993876,1.250341985310469,0.787447586629382,1.295755508605023,1.3063954193070701,0.3378576669112252,0.3417012822828246,0.423679628554846,0.3469350073855243,0.362543396283605,0.4632796780684104,0.4727636181909045,0.5410079051383,0.473180559053135,0.4875579401126875
0.0,Ltv,Rom,0.537175141242937,0.4205836489195811,0.555267020435813,0.386871077271324,0.47497422196741373,0.91657531086985,1.00019931357721,0.91581336881292,1.29905728093991,1.2828614901556699,0.4848052212930858,0.3649719698434177,0.499898353323846,0.322193658954584,0.4179673008537334,0.602229541423866,0.496189224704336,0.624428643981716,0.484037075180226,0.5517211213225359
0.0,Ltv,Grk,0.708512079476179,0.707657142857142,0.713063063063063,0.708016121809225,0.7093121018014023,0.356744762411682,0.43381078059986,0.4142908601149339,0.409029467509045,0.7950162725089153,0.671229946524064,0.676277850589777,0.683211048769961,0.67434420985284,0.6762657639341605,0.750179297155151,0.74209012464046,0.745642958078191,0.74522743341975,0.745784953323388
0.0,Cz,Ukr,0.632981449215947,0.668911119661408,0.690567484662576,0.626081582200247,0.6546354089350446,0.399658704856454,0.4275210895903513,0.39772069783326,0.4777322287142206,0.8187779078509837,0.630204081632653,0.634604854900529,0.669143600222924,0.627503613462729,0.6403640375547087,0.635783405394276,0.707138499084807,0.713408595761536,0.624665981500513,0.6702491204352831
0.0,Cz,Sln,0.793473401877514,0.81089154411764,0.803492459462524,0.814039981403998,0.8054743467154191,0.30651909869056,0.272964774591338,0.2706229723700291,0.2757323742666535,0.7132186113318105,0.758061071962417,0.778684907325684,0.771055495103373,0.786259541984732,0.7735152540940515,0.832356389214536,0.84587727708533,0.838778409090909,0.84385542168674,0.8402168742693787
0.0,Cz,Pol,0.829705763804917,0.828278770837517,0.818863023279048,0.839152491793494,0.829000012428744,0.2729395395262328,0.2637737995602366,0.284743204275627,0.268302513880298,0.7064963144205394,0.814119042910816,0.811651249753985,0.805741250491545,0.82673461387691,0.8145615392583141,0.845900965687281,0.845601804387943,0.832419256550883,0.851949101191678,0.8439677819544462
0.0,Cz,Blg,0.828568802279621,0.840600952729937,0.833206542411563,0.829129073835389,0.8328763428141275,0.320356898641863,0.2376006056670484,0.2959667464456971,0.283079565644806,0.7248508026830915,0.8052528140075,0.812610697839178,0.807706489675516,0.803676601820453,0.8073116508356618,0.853275274517228,0.870588235294117,0.860369206598586,0.856246434683399,0.8601197877733324
0.0,Cz,SCr,0.4503582395087,0.58190883190883,0.238579734219269,0.420888542478565,0.422933837028841,1.081008893783103,0.893616866399074,1.862173296965903,1.1452287996249,1.5221027475934765,0.391691394658753,0.529145077720207,0.195109526235354,0.3607558694407329,0.36917546701376175,0.529695024077046,0.64636075949367,0.306973016297087,0.505077498663816,0.4970265746329048
0.0,Cz,Lit,0.736456650511577,0.73891304347826,0.750829143040547,0.761761546723952,0.746990095938584,0.3783268762835489,0.3575298941580517,0.35629802724967,0.300397316624624,0.7587555550394607,0.70147722609766,0.705919003115264,0.7152466367713,0.730080296479308,0.7131807906158829,0.775107685332124,0.775142531356898,0.790137356451249,0.796317089602515,0.7841761656856965
0.0,Cz,Ltv,0.658151609553478,0.68507823164969,0.662237462494642,0.661767838125665,0.6668087854558687,0.73700830085843,0.597359228218433,0.655080411724195,0.65988334657257,1.0129930147887989,0.610714973983426,0.639607843137254,0.609107037256061,0.61378901619913,0.6183047176439678,0.713578022967,0.73750847840832,0.72552242310401,0.717883548983364,0.7236231183656736
0.0,Cz,Rus,0.52313207124453,0.618533513270355,0.509102388719351,0.64313635318464,0.573476081604719,0.89404140874642,0.643205956058541,0.819901708246781,0.540333472749769,1.0635691474357425,0.4656031904287138,0.56317837395044,0.4497118423498791,0.594095157179269,0.5181471409770755,0.59688139059304,0.685956597655275,0.586566440349175,0.701002506265664,0.6426017337157885
0.0,Cz,Rom,0.5583575094844,0.623373632700057,0.4693094629156,0.6310556133657,0.5705240546164393,0.846554370426481,0.75164925124706,0.955820157310702,0.75115477799507,1.1383823264330633,0.495838287752675,0.567624239882574,0.404333455747337,0.573319327731092,0.5102788277784196,0.638917262512768,0.691266598569969,0.559167089893346,0.701722807919773,0.647768439723964
0.0,Cz,Grk,0.735853379152348,0.76195925841153,0.752749770852428,0.750425991139384,0.7502470998889226,0.33775533184173,0.295413360371584,0.2654118187148386,0.315619046174584,0.7296965491827881,0.697048611111111,0.728924895992993,0.72071083808688,0.7107811491284,0.714366373579846,0.779233381853469,0.798129944857348,0.787769784172661,0.794754571703561,0.7899719206467598
0.0,Ltv,SCr,0.43138626559403,0.424997035455946,0.554408655639845,0.529865125240847,0.48516427048266697,2.438989246815023,1.578011207072667,1.174066933420674,1.170874730644511,1.695982727720052,0.385336388252447,0.3796610169491525,0.518492672714584,0.4783648619265057,0.4404637349606723,0.489936440677966,0.4826286022084567,0.595670764297167,0.593792172739541,0.5405069949807827
0.0,Ltv,Blg,0.77045304076421,0.800144953795977,0.788288288288288,0.782172901378199,0.7852647960566684,0.3485713330687224,0.320599348149306,0.361467048809743,0.374362716189489,0.7711002745169887,0.73692780893794,0.76706618030224,0.754830917874396,0.75344827586206,0.753068295744159,0.807173999207292,0.836205264154516,0.824849170437405,0.813174544101228,0.8203507444751104
0.0,Ltv,Pol,0.736726106992586,0.75507083885434,0.761726816796145,0.765987071108901,0.754877708437993,0.438669703181006,0.3964234762693899,0.40185534518306,0.367539223284622,0.8020160679121721,0.724389282899921,0.732160506028859,0.73968678380443,0.743292800617641,0.7348823433377127,0.749490419894007,0.779461279461279,0.785120616257855,0.790110791957324,0.7760457768926162
0.0,Ltv,Sln,0.76850711165864,0.79595395884199,0.785500575373993,0.776991554439625,0.781738300078562,0.3423270979298261,0.264741309191004,0.31606546476644,0.3314423738380876,0.7474587341335884,0.73046625505641,0.770598829356145,0.75375441696113,0.743069198864876,0.7494721750596403,0.810727788279773,0.8230343832652,0.82003844305622,0.814159292035398,0.8169899766591477
1.4142135623730951,Dut,Nor,0.844281757024139,0.829974057074436,0.849874812218327,0.851927371589474,0.8440144994765939,0.189177727660693,0.1881402528379112,0.1758209483494693,0.17986060395572,0.6362148199914706,0.82677775624878,0.810089598753408,0.83228717143978,0.835300837776085,0.8261138410545134,0.86254295532646,0.850859247135842,0.868221812973194,0.869229245096096,0.8627133151328981
1.4142135623730951,Sln,Nor,0.82733018962576,0.806876445159344,0.83306122448979,0.84067065398568,0.8269846283151435,0.226976573702818,0.224552335244376,0.1961323428221873,0.1945757713019104,0.654421171956729,0.81773105910353,0.799561665670452,0.831195275911219,0.834858812074001,0.8208367031898005,0.837157360406091,0.814326298701298,0.834935569646144,0.846563981042654,0.8332458024490468
1.4142135623730951,Dut,Swd,0.786020379011522,0.795825683640931,0.661981606802012,0.804840568574721,0.7621670595072966,0.261555505959107,0.44117908707728,0.405233728485138,0.434830015878293,0.7754048125806345,0.762705599704306,0.781849250047465,0.5922993324018,0.791761148904006,0.7321538327643942,0.810805500982318,0.810310901219992,0.750245821042281,0.81835937,0.7974303983111477
